user_id,pages_viewed,time_spent,cart_additions,previous_purchases,total_sessions,session_duration,product_category,device_type,traffic_source,purchase
2834,11,220,1,5,13,856,Clothing,Tablet,Organic,0
2835,10,174,3,1,15,470,Home,Desktop,Social Media,0
2836,19,134,1,7,2,503,Books,Tablet,Email,0
2837,18,346,3,7,13,473,Beauty,Mobile,Ads,1
2838,6,201,1,2,7,825,Beauty,Tablet,Ads,0
2839,15,223,1,7,17,441,Home,Tablet,Social Media,1
2840,10,583,3,8,8,843,Sports,Desktop,Referral,1
2841,5,337,4,4,18,275,Home,Tablet,Referral,0
2842,5,390,3,4,15,612,Sports,Mobile,Email,0
2843,10,587,0,5,15,736,Home,Desktop,Social Media,1
2844,5,248,1,6,5,529,Sports,Mobile,Ads,0
2845,3,541,2,2,2,579,Electronics,Tablet,Social Media,0
2846,6,91,1,4,16,146,Home,Tablet,Organic,0
2847,4,372,0,0,5,779,Sports,Desktop,Ads,0
2848,18,514,2,9,6,393,Books,Mobile,Email,1
2849,9,211,2,4,12,233,Clothing,Tablet,Email,0
2850,17,513,3,3,5,380,Clothing,Tablet,Ads,1
2851,13,46,4,0,8,348,Home,Desktop,Referral,0
2852,15,598,3,6,11,388,Home,Tablet,Ads,1
2853,17,411,2,0,14,546,Beauty,Tablet,Ads,1
2854,13,185,2,7,17,518,Sports,Tablet,Organic,0
2855,16,554,4,9,10,698,Home,Mobile,Ads,1
2856,4,579,1,1,2,136,Clothing,Mobile,Social Media,0
2857,5,476,4,9,3,769,Clothing,Mobile,Social Media,1
2858,5,210,3,4,13,683,Clothing,Tablet,Email,0
2859,9,549,1,5,17,855,Sports,Desktop,Referral,1
2860,17,556,3,8,3,201,Electronics,Desktop,Email,1
2861,13,403,4,6,10,687,Home,Desktop,Organic,1
2862,2,51,1,5,8,548,Electronics,Mobile,Ads,0
2863,13,402,4,4,4,884,Sports,Mobile,Email,1
2864,19,450,0,5,13,894,Books,Mobile,Ads,1
2865,3,515,2,3,7,842,Home,Mobile,Email,0
2866,10,329,1,0,7,557,Beauty,Tablet,Ads,0
2867,2,562,2,8,16,349,Home,Desktop,Email,1
2868,13,224,0,4,5,66,Home,Desktop,Social Media,0
2869,19,80,1,7,17,528,Home,Mobile,Organic,0
2870,17,577,2,6,10,694,Home,Desktop,Email,1
2871,14,245,2,7,4,294,Books,Desktop,Social Media,0
2872,12,290,1,0,14,724,Home,Mobile,Referral,0
2873,12,171,2,8,5,697,Sports,Mobile,Email,0
2874,11,200,2,0,2,678,Home,Mobile,Ads,0
2875,7,18,1,2,14,431,Books,Mobile,Organic,0
2876,4,69,2,7,18,631,Sports,Tablet,Social Media,0
2877,19,234,2,0,11,247,Home,Desktop,Social Media,0
2878,1,591,3,0,16,359,Home,Tablet,Organic,0
2879,3,296,3,5,18,215,Sports,Desktop,Email,0
2880,13,178,0,4,16,410,Home,Tablet,Ads,0
2881,15,71,3,5,4,238,Books,Mobile,Referral,0
2882,2,358,3,2,1,592,Clothing,Tablet,Email,0
2883,11,451,0,9,14,317,Home,Mobile,Organic,0
2884,4,23,2,9,12,117,Beauty,Mobile,Email,0
2885,19,173,2,5,10,165,Sports,Tablet,Email,0
2886,17,429,3,1,19,187,Books,Desktop,Organic,1
2887,3,529,0,7,4,823,Home,Tablet,Organic,0
2888,18,557,2,5,3,184,Home,Mobile,Referral,1
2889,8,569,4,3,4,492,Sports,Mobile,Organic,1
2890,19,37,1,3,15,249,Electronics,Desktop,Organic,0
2891,5,455,1,6,11,488,Books,Desktop,Organic,0
2892,7,217,1,2,16,196,Books,Desktop,Social Media,0
2893,8,479,3,2,4,351,Clothing,Mobile,Organic,0
2894,5,113,1,5,6,720,Clothing,Tablet,Organic,0
2895,17,435,1,8,8,870,Home,Desktop,Organic,1
2896,5,110,4,0,13,591,Sports,Mobile,Referral,0
2897,4,550,2,4,4,842,Beauty,Tablet,Email,0
2898,19,531,4,0,5,541,Home,Desktop,Organic,1
2899,2,115,3,0,10,116,Clothing,Tablet,Organic,0
2900,11,286,1,2,5,574,Home,Tablet,Referral,0
2901,13,74,2,2,12,304,Sports,Mobile,Email,0
2902,15,197,1,3,1,170,Books,Mobile,Referral,0
2903,12,326,1,2,10,747,Books,Mobile,Ads,0
2904,11,147,3,5,5,765,Books,Tablet,Ads,0
2905,7,352,1,3,19,654,Books,Desktop,Ads,0
2906,5,114,0,7,19,819,Beauty,Desktop,Organic,0
2907,17,555,2,0,12,382,Electronics,Desktop,Referral,1
2908,9,389,2,7,16,34,Beauty,Mobile,Organic,1
2909,14,119,0,0,5,411,Home,Desktop,Ads,0
2910,12,554,3,0,17,753,Clothing,Desktop,Email,1
2911,6,363,1,6,14,797,Sports,Mobile,Email,0
2912,17,326,1,0,12,363,Home,Desktop,Referral,0
2913,19,275,2,8,13,504,Electronics,Desktop,Email,1
2914,19,74,3,7,14,59,Sports,Desktop,Ads,0
2915,16,342,3,0,5,376,Sports,Tablet,Referral,1
2916,12,522,3,1,5,623,Sports,Tablet,Referral,0
2917,12,142,1,1,18,522,Home,Mobile,Ads,0
2918,6,549,3,1,14,777,Electronics,Mobile,Ads,0
2919,4,544,0,5,18,524,Home,Tablet,Ads,0
2920,6,505,4,3,1,885,Sports,Mobile,Ads,1
2921,11,378,3,7,7,417,Sports,Mobile,Referral,1
2922,1,108,4,0,17,864,Clothing,Desktop,Email,0
2923,15,326,1,9,3,282,Beauty,Mobile,Ads,1
2924,11,132,3,3,10,659,Home,Mobile,Social Media,0
2925,19,329,2,9,7,59,Electronics,Desktop,Referral,1
2926,18,504,1,4,12,652,Sports,Desktop,Organic,1
2927,17,466,0,8,15,795,Home,Tablet,Email,1
2928,19,531,0,4,16,740,Beauty,Mobile,Referral,1
2929,14,529,4,2,8,836,Home,Desktop,Ads,1
2930,18,324,4,3,6,371,Beauty,Mobile,Social Media,1
2931,19,551,2,9,4,838,Home,Mobile,Organic,1
2932,15,488,2,6,11,316,Clothing,Tablet,Email,1
2933,15,29,0,0,17,426,Home,Tablet,Ads,0
2934,4,569,3,5,2,538,Books,Tablet,Referral,1
2935,7,139,0,7,6,273,Clothing,Tablet,Referral,0
2936,13,302,0,0,4,250,Beauty,Tablet,Email,0
2937,3,141,2,7,3,185,Sports,Desktop,Social Media,0
2938,16,365,4,6,7,412,Sports,Tablet,Ads,1
2939,9,63,2,0,7,777,Home,Desktop,Email,0
2940,8,396,2,8,16,349,Electronics,Tablet,Email,0
2941,13,274,2,2,2,402,Home,Desktop,Referral,0
2942,17,224,0,1,8,560,Clothing,Mobile,Email,0
2943,17,469,3,6,15,244,Clothing,Tablet,Organic,1
2944,17,467,0,2,16,396,Beauty,Desktop,Organic,0
2945,1,52,1,0,1,143,Home,Tablet,Ads,0
2946,8,595,2,9,10,229,Beauty,Desktop,Email,1
2947,19,287,2,2,7,54,Electronics,Desktop,Referral,0
2948,6,139,1,5,16,150,Sports,Tablet,Ads,0
2949,3,359,2,2,10,771,Sports,Desktop,Social Media,0
2950,5,553,2,4,12,640,Home,Mobile,Referral,0
2951,13,115,2,8,17,887,Beauty,Tablet,Social Media,0
2952,15,10,1,6,13,32,Beauty,Mobile,Ads,0
2953,14,593,0,1,12,802,Electronics,Desktop,Organic,0
2954,16,441,2,0,15,474,Beauty,Desktop,Referral,1
2955,18,315,3,6,14,283,Books,Tablet,Referral,1
2956,11,536,1,3,19,49,Books,Mobile,Ads,0
2957,3,62,4,6,19,233,Clothing,Mobile,Referral,0
2958,10,529,1,5,14,835,Books,Tablet,Referral,1
2959,10,339,0,6,18,386,Books,Mobile,Ads,0
2960,16,567,1,3,5,157,Clothing,Tablet,Email,1
2961,12,334,4,2,6,387,Books,Tablet,Ads,0
2962,2,123,3,4,18,321,Books,Desktop,Referral,0
2963,9,156,4,2,14,203,Clothing,Desktop,Ads,0
2964,3,175,1,2,4,762,Home,Mobile,Referral,0
2965,15,388,4,3,1,384,Clothing,Tablet,Social Media,1
2966,3,148,1,7,13,66,Clothing,Tablet,Social Media,0
2967,19,308,3,1,11,339,Books,Tablet,Organic,0
2968,18,285,3,3,3,690,Sports,Tablet,Ads,1
2969,8,187,0,2,17,633,Books,Desktop,Ads,0
2970,17,363,3,6,18,611,Home,Mobile,Social Media,1
2971,8,163,2,1,10,113,Clothing,Desktop,Social Media,0
2972,7,210,4,0,16,539,Electronics,Tablet,Social Media,0
2973,7,124,4,9,13,473,Clothing,Mobile,Organic,0
2974,3,563,1,0,12,449,Home,Mobile,Organic,0
2975,1,77,3,5,4,234,Beauty,Tablet,Email,0
2976,4,454,0,2,8,517,Books,Tablet,Ads,0
2977,5,454,0,6,12,808,Sports,Desktop,Organic,0
2978,1,335,0,7,19,117,Sports,Desktop,Referral,0
2979,15,368,2,4,15,281,Books,Tablet,Ads,1
2980,5,154,3,4,16,752,Books,Tablet,Email,0
2981,13,284,0,1,12,884,Home,Desktop,Social Media,0
2982,8,518,2,7,18,60,Clothing,Mobile,Email,1
2983,8,188,4,9,12,898,Electronics,Mobile,Ads,1
2984,5,486,1,0,16,450,Clothing,Mobile,Social Media,0
2985,9,423,3,9,11,857,Clothing,Desktop,Email,1
2986,1,162,3,8,14,90,Electronics,Tablet,Email,0
2987,4,113,4,0,2,608,Sports,Mobile,Ads,0
2988,3,84,3,0,13,255,Clothing,Tablet,Organic,0
2989,2,137,3,0,14,364,Beauty,Desktop,Referral,0
2990,8,577,3,6,6,868,Beauty,Desktop,Email,1
2991,9,354,3,3,12,608,Home,Tablet,Referral,0
2992,2,540,2,6,7,669,Home,Tablet,Ads,0
2993,14,168,2,4,4,140,Electronics,Tablet,Ads,0
2994,14,547,1,6,7,520,Electronics,Tablet,Organic,1
2995,4,435,3,9,13,301,Home,Mobile,Social Media,1
2996,6,32,4,6,11,842,Books,Tablet,Referral,0
2997,11,56,0,3,8,63,Clothing,Mobile,Email,0
2998,3,534,1,1,19,241,Books,Desktop,Social Media,0
2999,8,153,0,7,2,329,Sports,Mobile,Referral,0
3000,3,594,0,1,18,402,Beauty,Tablet,Referral,0
3001,14,598,3,8,10,154,Electronics,Mobile,Social Media,1
3002,13,428,4,4,6,132,Home,Desktop,Social Media,1
3003,13,94,0,8,4,747,Beauty,Tablet,Organic,0
3004,2,425,0,8,19,149,Books,Desktop,Email,0
3005,13,491,1,7,14,711,Electronics,Desktop,Email,0
3006,19,465,4,7,14,576,Electronics,Tablet,Email,1
3007,6,306,4,3,18,360,Clothing,Mobile,Social Media,0
3008,16,121,0,3,17,787,Electronics,Desktop,Organic,0
3009,2,239,4,1,18,881,Sports,Tablet,Ads,0
3010,8,105,1,3,18,338,Electronics,Desktop,Organic,0
3011,17,387,1,3,5,599,Sports,Mobile,Social Media,0
3012,2,165,1,5,9,441,Books,Desktop,Organic,0
3013,10,430,3,2,1,428,Clothing,Desktop,Social Media,0
3014,16,114,0,1,4,335,Sports,Desktop,Referral,0
3015,6,339,4,7,7,682,Books,Desktop,Referral,1
3016,2,448,1,1,11,652,Beauty,Mobile,Ads,0
3017,2,141,0,7,14,192,Electronics,Tablet,Referral,0
3018,13,391,0,6,10,652,Home,Desktop,Ads,0
3019,15,147,3,2,19,693,Home,Mobile,Email,0
3020,2,279,4,5,8,94,Sports,Desktop,Social Media,0
3021,7,559,4,5,3,647,Clothing,Desktop,Email,1
3022,3,405,1,9,8,245,Sports,Desktop,Email,0
3023,8,566,1,4,18,632,Books,Mobile,Ads,0
3024,14,473,0,7,5,55,Books,Desktop,Social Media,0
3025,7,459,4,4,11,698,Sports,Desktop,Ads,1
3026,7,340,4,6,9,613,Sports,Tablet,Organic,0
3027,1,262,1,5,19,73,Beauty,Mobile,Email,0
3028,17,294,2,6,12,119,Books,Tablet,Social Media,1
3029,9,283,0,8,5,162,Beauty,Tablet,Email,0
3030,13,29,4,2,16,190,Sports,Tablet,Organic,0
3031,19,248,3,9,13,773,Clothing,Tablet,Organic,1
3032,19,279,3,6,6,409,Electronics,Desktop,Social Media,1
3033,17,427,2,9,16,290,Books,Tablet,Social Media,1
3034,10,319,1,2,18,412,Home,Mobile,Organic,0
3035,10,40,1,1,17,398,Beauty,Desktop,Email,0
3036,4,113,1,6,12,140,Books,Tablet,Referral,0
3037,8,195,3,3,1,705,Electronics,Tablet,Email,0
3038,18,137,1,0,7,106,Beauty,Mobile,Referral,0
3039,14,219,3,5,14,238,Books,Mobile,Ads,0
3040,18,423,2,5,18,42,Beauty,Tablet,Social Media,1
3041,14,290,0,5,1,599,Beauty,Tablet,Organic,0
3042,15,262,4,1,10,885,Sports,Tablet,Ads,0
3043,4,28,2,0,15,577,Sports,Tablet,Email,0
3044,13,145,3,2,11,54,Beauty,Tablet,Referral,0
3045,8,232,2,1,4,575,Beauty,Mobile,Social Media,0
3046,18,12,4,5,15,169,Home,Mobile,Referral,0
3047,12,245,0,5,16,304,Electronics,Desktop,Email,0
3048,14,474,4,4,15,399,Electronics,Desktop,Email,1
3049,2,237,3,9,17,251,Clothing,Mobile,Organic,0
3050,18,508,4,9,11,66,Clothing,Desktop,Ads,1
3051,2,530,2,4,18,158,Clothing,Tablet,Social Media,0
3052,11,148,1,8,16,345,Sports,Desktop,Organic,0
3053,9,285,2,4,15,352,Sports,Tablet,Referral,0
3054,12,300,3,9,11,462,Home,Tablet,Ads,1
3055,17,62,0,5,13,247,Sports,Desktop,Social Media,0
3056,15,119,4,3,18,876,Clothing,Desktop,Referral,0
3057,17,13,0,9,8,277,Books,Tablet,Social Media,0
3058,18,56,3,0,9,140,Beauty,Mobile,Social Media,0
3059,6,103,4,3,11,845,Clothing,Desktop,Ads,0
3060,17,569,2,1,17,761,Home,Desktop,Referral,1
3061,18,222,2,9,1,737,Beauty,Mobile,Organic,1
3062,8,445,3,2,11,176,Sports,Desktop,Organic,0
3063,9,517,4,6,7,373,Beauty,Tablet,Organic,1
3064,6,214,2,6,8,538,Books,Mobile,Social Media,0
3065,5,390,3,0,19,534,Home,Mobile,Email,0
3066,12,82,3,7,4,581,Sports,Tablet,Ads,0
3067,11,525,0,6,4,163,Electronics,Tablet,Organic,0
3068,1,85,2,0,19,493,Clothing,Tablet,Ads,0
3069,11,86,4,7,9,893,Books,Mobile,Social Media,1
3070,19,419,2,1,17,220,Books,Tablet,Ads,1
3071,9,115,2,7,18,192,Clothing,Desktop,Organic,0
3072,2,560,2,2,1,485,Home,Desktop,Organic,0
3073,12,485,3,9,14,90,Home,Tablet,Social Media,1
3074,4,284,1,6,4,34,Books,Desktop,Social Media,0
3075,4,97,1,5,10,66,Clothing,Desktop,Referral,0
3076,18,86,0,4,14,489,Beauty,Mobile,Social Media,0
3077,15,86,2,9,7,246,Electronics,Tablet,Email,0
3078,19,451,1,1,12,766,Electronics,Desktop,Email,1
3079,13,549,0,1,16,757,Home,Tablet,Organic,0
3080,19,254,3,0,5,168,Home,Tablet,Social Media,0
3081,17,587,2,8,11,647,Beauty,Desktop,Email,1
3082,6,391,4,7,4,128,Home,Desktop,Email,1
3083,16,579,3,7,13,709,Electronics,Mobile,Referral,1
3084,12,151,0,0,8,293,Clothing,Mobile,Social Media,0
3085,19,377,3,4,7,628,Books,Mobile,Referral,1
3086,5,93,4,5,11,625,Electronics,Desktop,Ads,0
3087,17,152,3,1,11,253,Beauty,Mobile,Referral,1
3088,1,361,0,9,17,40,Clothing,Tablet,Ads,0
3089,10,554,4,4,14,356,Clothing,Mobile,Ads,1
3090,15,161,4,5,2,727,Books,Mobile,Social Media,1
3091,11,167,3,8,8,379,Electronics,Mobile,Ads,0
3092,13,455,4,9,2,408,Clothing,Tablet,Ads,1
3093,5,312,3,0,15,260,Clothing,Tablet,Referral,0
3094,1,459,2,9,5,170,Home,Desktop,Social Media,1
3095,12,233,4,2,6,647,Clothing,Mobile,Social Media,0
3096,11,52,3,8,17,794,Beauty,Tablet,Ads,0
3097,17,273,2,0,8,78,Clothing,Tablet,Referral,0
3098,4,12,4,0,19,480,Home,Tablet,Referral,0
3099,15,277,2,0,5,804,Sports,Desktop,Referral,0
3100,9,25,4,6,19,520,Sports,Desktop,Referral,0
3101,19,343,0,4,14,234,Beauty,Desktop,Organic,0
3102,19,473,0,5,10,898,Books,Mobile,Ads,1
3103,12,68,3,7,13,438,Books,Tablet,Ads,0
3104,5,186,1,1,5,436,Beauty,Desktop,Ads,0
3105,10,72,0,1,7,80,Clothing,Desktop,Social Media,0
3106,17,570,1,2,10,204,Clothing,Tablet,Social Media,1
3107,5,316,2,2,11,766,Sports,Tablet,Referral,0
3108,16,255,2,2,3,290,Sports,Mobile,Social Media,0
3109,7,298,1,3,13,509,Electronics,Mobile,Email,0
3110,9,341,3,2,2,763,Sports,Mobile,Ads,0
3111,3,536,4,1,4,252,Sports,Desktop,Ads,0
3112,15,264,1,8,3,298,Beauty,Desktop,Organic,0
3113,16,519,1,5,15,839,Electronics,Tablet,Organic,1
3114,18,472,1,2,4,347,Books,Mobile,Email,1
3115,14,208,1,8,4,414,Electronics,Tablet,Organic,0
3116,3,280,1,3,15,615,Clothing,Mobile,Referral,0
3117,12,567,3,3,6,655,Clothing,Mobile,Referral,1
3118,9,73,0,7,5,248,Electronics,Mobile,Ads,0
3119,7,239,4,6,12,83,Electronics,Mobile,Referral,0
3120,9,258,0,6,7,229,Clothing,Tablet,Organic,0
3121,13,255,1,9,3,672,Beauty,Tablet,Email,1
3122,18,596,0,6,7,368,Beauty,Desktop,Referral,1
3123,5,166,3,9,12,733,Beauty,Mobile,Ads,0
3124,13,573,2,4,15,720,Beauty,Tablet,Ads,1
3125,4,97,0,6,19,334,Clothing,Mobile,Organic,0
3126,2,322,4,3,6,828,Home,Mobile,Referral,0
3127,16,75,3,7,8,781,Sports,Desktop,Organic,1
3128,9,29,2,8,6,274,Sports,Desktop,Ads,0
3129,9,42,3,2,3,871,Sports,Tablet,Email,0
3130,6,567,1,6,5,658,Sports,Tablet,Referral,1
3131,11,82,2,9,9,237,Clothing,Desktop,Email,0
3132,1,352,4,8,16,753,Home,Tablet,Referral,0
3133,4,142,2,0,16,540,Clothing,Tablet,Ads,0
3134,13,64,4,1,9,288,Home,Desktop,Referral,0
3135,13,70,1,6,18,409,Clothing,Mobile,Ads,0
3136,13,529,4,1,13,192,Electronics,Mobile,Social Media,1
3137,2,281,3,6,11,767,Home,Desktop,Ads,0
3138,9,255,0,0,10,370,Sports,Mobile,Ads,0
3139,8,185,3,2,10,605,Home,Mobile,Referral,0
3140,7,326,3,4,6,787,Books,Desktop,Email,0
3141,4,140,2,5,16,559,Beauty,Tablet,Ads,0
3142,18,111,1,8,12,63,Home,Desktop,Referral,1
3143,3,319,0,8,4,853,Books,Desktop,Ads,0
3144,6,301,4,2,5,352,Beauty,Mobile,Organic,0
3145,12,504,2,7,2,210,Books,Desktop,Organic,1
3146,12,370,1,3,19,376,Beauty,Mobile,Organic,0
3147,8,347,0,6,1,735,Electronics,Desktop,Organic,0
3148,1,588,3,5,4,221,Home,Tablet,Email,0
3149,4,19,1,7,12,608,Books,Mobile,Ads,0
3150,11,58,1,5,2,750,Electronics,Desktop,Organic,0
3151,3,496,1,3,12,708,Sports,Mobile,Referral,0
3152,13,330,3,1,16,275,Home,Desktop,Organic,0
3153,17,578,4,6,2,274,Clothing,Desktop,Social Media,1
3154,10,142,2,3,17,707,Clothing,Desktop,Social Media,0
3155,12,592,4,8,2,837,Clothing,Mobile,Email,1
3156,15,92,0,8,4,752,Books,Mobile,Social Media,0
3157,10,66,2,6,6,162,Books,Tablet,Referral,0
3158,14,385,0,4,7,226,Beauty,Tablet,Organic,1
3159,13,358,3,2,15,376,Clothing,Tablet,Social Media,0
3160,5,280,4,2,12,78,Sports,Tablet,Social Media,0
3161,6,492,1,8,5,93,Books,Desktop,Email,1
3162,2,120,2,8,14,653,Home,Mobile,Social Media,0
3163,17,85,1,3,16,897,Books,Desktop,Organic,0
3164,4,167,0,0,11,726,Home,Mobile,Ads,0
3165,14,541,1,9,12,133,Books,Mobile,Organic,1
3166,10,338,1,4,19,242,Beauty,Desktop,Social Media,0
3167,3,131,3,7,17,546,Beauty,Desktop,Social Media,0
3168,3,50,3,9,7,148,Beauty,Mobile,Social Media,0
3169,15,176,4,3,9,885,Sports,Tablet,Email,1
3170,6,32,0,9,14,790,Books,Tablet,Referral,0
3171,17,288,3,9,12,708,Home,Mobile,Organic,1
3172,12,478,3,3,15,271,Books,Desktop,Social Media,0
3173,11,409,4,8,12,309,Electronics,Desktop,Ads,1
3174,4,18,2,8,13,453,Beauty,Mobile,Email,0
3175,6,22,4,6,9,392,Clothing,Desktop,Referral,0
3176,1,61,1,9,7,779,Electronics,Mobile,Social Media,0
3177,16,218,1,7,1,335,Electronics,Mobile,Organic,1
3178,15,559,3,3,10,746,Beauty,Mobile,Ads,1
3179,17,411,3,7,6,515,Clothing,Desktop,Email,1
3180,8,200,4,5,15,343,Beauty,Tablet,Organic,0
3181,12,60,4,2,15,542,Beauty,Mobile,Organic,0
3182,10,402,0,6,9,712,Clothing,Desktop,Email,1
3183,15,309,1,2,13,196,Electronics,Tablet,Organic,0
3184,9,205,4,6,1,423,Electronics,Mobile,Ads,0
3185,2,426,2,4,9,799,Books,Tablet,Ads,0
3186,5,429,0,3,3,92,Clothing,Desktop,Organic,0
3187,6,531,4,2,9,301,Electronics,Tablet,Social Media,0
3188,7,365,3,7,15,66,Sports,Tablet,Organic,0
3189,1,157,4,3,7,45,Beauty,Desktop,Social Media,0
3190,7,374,3,7,4,795,Sports,Mobile,Organic,1
3191,12,373,3,9,17,372,Sports,Desktop,Referral,1
3192,16,411,1,2,4,375,Books,Desktop,Ads,0
3193,16,501,1,9,19,877,Books,Mobile,Organic,1
3194,11,238,4,8,5,568,Books,Mobile,Ads,1
3195,4,584,4,5,16,652,Sports,Desktop,Email,1
3196,13,546,2,4,3,262,Home,Mobile,Referral,1
3197,7,277,0,4,11,605,Home,Mobile,Social Media,0
3198,4,414,0,2,15,638,Sports,Desktop,Email,0
3199,15,20,4,1,19,445,Beauty,Desktop,Referral,0
3200,19,329,1,5,14,296,Sports,Desktop,Email,0
3201,9,135,2,0,16,355,Sports,Desktop,Ads,0
3202,11,315,0,6,6,773,Books,Tablet,Referral,0
3203,8,520,4,4,5,472,Books,Tablet,Email,0
3204,1,98,1,3,17,589,Books,Mobile,Social Media,0
3205,8,364,1,8,16,891,Home,Tablet,Referral,1
3206,13,361,1,9,2,751,Sports,Tablet,Referral,0
3207,4,23,3,0,11,105,Beauty,Tablet,Email,0
3208,8,266,1,3,4,276,Beauty,Mobile,Organic,0
3209,3,218,4,2,6,857,Books,Tablet,Social Media,0
3210,9,290,2,5,7,609,Books,Desktop,Social Media,0
3211,2,452,4,4,17,342,Sports,Desktop,Email,0
3212,2,398,1,6,8,605,Beauty,Mobile,Ads,0
3213,13,492,2,0,1,723,Sports,Mobile,Ads,0
3214,15,156,0,4,15,621,Home,Mobile,Organic,0
3215,12,288,0,1,12,372,Sports,Tablet,Organic,0
3216,4,530,4,1,15,744,Books,Mobile,Email,0
3217,8,443,2,1,15,211,Electronics,Mobile,Ads,0
3218,9,153,4,8,9,755,Home,Mobile,Social Media,0
3219,5,298,2,9,16,661,Beauty,Desktop,Ads,0
3220,18,395,2,2,2,428,Beauty,Mobile,Email,1
3221,11,23,4,3,15,270,Books,Desktop,Ads,0
3222,15,266,2,4,15,876,Books,Desktop,Referral,1
3223,9,355,1,3,7,743,Home,Mobile,Email,0
3224,17,354,2,3,13,321,Books,Mobile,Referral,1
3225,12,409,2,4,17,83,Electronics,Tablet,Email,0
3226,7,216,4,9,11,174,Home,Mobile,Social Media,1
3227,10,181,0,8,10,385,Books,Mobile,Email,0
3228,10,473,3,8,1,627,Clothing,Mobile,Email,1
3229,13,279,2,5,14,506,Electronics,Mobile,Email,0
3230,19,230,3,2,5,51,Home,Mobile,Email,1
3231,11,161,2,5,8,360,Clothing,Mobile,Organic,0
3232,13,192,4,9,1,321,Sports,Tablet,Referral,1
3233,8,408,4,3,7,265,Electronics,Tablet,Email,1
3234,8,81,2,2,2,58,Sports,Mobile,Email,0
3235,4,427,4,5,7,724,Clothing,Tablet,Organic,0
3236,15,292,4,5,7,189,Beauty,Desktop,Ads,1
3237,11,83,2,1,9,559,Beauty,Tablet,Organic,0
3238,11,364,0,8,4,579,Books,Desktop,Organic,0
3239,1,506,2,7,7,130,Beauty,Mobile,Organic,0
3240,17,337,0,5,18,319,Sports,Desktop,Email,0
3241,15,544,4,0,13,406,Electronics,Mobile,Organic,1
3242,6,589,0,1,11,202,Sports,Tablet,Organic,0
3243,15,456,4,3,9,372,Sports,Desktop,Organic,1
3244,9,382,0,6,14,608,Beauty,Desktop,Email,0
3245,14,371,0,8,8,220,Sports,Desktop,Social Media,1
3246,18,102,2,9,14,468,Clothing,Mobile,Social Media,1
3247,17,330,0,4,17,584,Home,Mobile,Ads,0
3248,18,333,4,9,14,664,Home,Tablet,Email,1
3249,5,393,2,1,5,819,Home,Tablet,Organic,0
3250,9,584,0,0,10,372,Books,Mobile,Organic,0
3251,11,355,2,9,6,737,Beauty,Tablet,Organic,1
3252,1,112,3,0,10,874,Beauty,Desktop,Social Media,0
3253,18,224,2,4,11,154,Home,Desktop,Organic,0
3254,6,201,3,6,6,637,Electronics,Desktop,Organic,0
3255,2,203,3,8,10,698,Books,Tablet,Social Media,0
3256,15,389,2,8,14,581,Home,Desktop,Organic,1
3257,14,412,4,7,3,389,Sports,Desktop,Ads,1
3258,5,20,4,0,7,532,Home,Mobile,Referral,0
3259,6,196,4,4,2,202,Home,Mobile,Ads,0
3260,6,24,1,5,7,423,Electronics,Tablet,Email,0
3261,18,306,3,5,17,490,Beauty,Mobile,Ads,1
3262,14,420,2,3,13,714,Beauty,Tablet,Ads,1
3263,10,594,4,0,9,149,Sports,Tablet,Social Media,1
3264,14,61,4,2,13,302,Home,Mobile,Email,0
3265,13,37,2,9,15,387,Clothing,Mobile,Ads,0
3266,3,586,3,3,13,415,Sports,Tablet,Referral,0
3267,6,26,2,3,17,887,Beauty,Tablet,Ads,0
3268,8,360,1,3,8,348,Electronics,Tablet,Organic,0
3269,12,437,1,4,9,290,Beauty,Desktop,Social Media,0
3270,13,238,2,8,9,310,Beauty,Desktop,Organic,0
3271,11,219,3,3,8,358,Electronics,Mobile,Email,0
3272,12,440,4,8,16,153,Home,Desktop,Email,1
3273,1,303,1,8,7,505,Home,Desktop,Social Media,0
3274,17,591,1,0,17,307,Beauty,Tablet,Ads,1
3275,16,113,3,4,7,122,Sports,Desktop,Email,0
3276,11,213,1,8,6,576,Clothing,Mobile,Referral,0
3277,13,62,1,3,5,852,Sports,Desktop,Social Media,0
3278,18,384,3,4,17,157,Books,Desktop,Organic,1
3279,11,63,2,3,8,561,Sports,Desktop,Referral,0
3280,12,285,4,1,1,802,Beauty,Mobile,Social Media,0
3281,6,344,4,9,16,196,Beauty,Mobile,Referral,1
3282,9,40,1,1,17,860,Clothing,Tablet,Social Media,0
3283,16,144,4,1,3,265,Clothing,Desktop,Organic,1
3284,4,67,2,0,13,61,Clothing,Tablet,Ads,0
3285,3,114,1,2,8,260,Beauty,Tablet,Social Media,0
3286,16,275,4,9,16,220,Beauty,Mobile,Email,1
3287,12,531,0,0,7,871,Sports,Tablet,Organic,0
3288,11,505,0,3,15,686,Beauty,Desktop,Organic,0
3289,5,262,0,0,2,642,Books,Tablet,Referral,0
3290,18,304,0,3,2,620,Home,Mobile,Email,0
3291,19,167,0,2,10,537,Home,Mobile,Referral,0
3292,6,558,1,8,5,486,Clothing,Mobile,Organic,1
3293,18,76,3,0,4,701,Beauty,Desktop,Social Media,0
3294,6,308,3,7,15,284,Books,Tablet,Email,1
3295,4,472,1,8,13,308,Home,Desktop,Organic,0
3296,12,110,1,6,17,729,Sports,Mobile,Email,0
